timestamp,cpu,memory,disk,top5_processes
2025-04-07 21:15:49,17.55,75.76,95.28,"
Taskmgr.exe (PID: 5548) - 6.54% | 
Code.exe (PID: 15464) - 4.67% | 
Code.exe (PID: 12396) - 3.74% | 
Code.exe (PID: 4344) - 2.18% | 
Code.exe (PID: 12300) - 2.18%"
2025-04-07 21:19:02,36.45,74.61,95.28,"
svchost.exe (PID: 4636) - 0.00% | 13500416% | 
AsusSoftwareManagerAgent.exe (PID: 15920) - 0.00% | 14802944% | 
SearchProtocolHost.exe (PID: 8452) - 0.00% | 14905344% | 
chrome.exe (PID: 15712) - 0.00% | 219201536% | 
RtkAudUService64.exe (PID: 4992) - 0.00% | 13914112%"
2025-04-07 21:19:07,10.08,74.56,95.28,"
Taskmgr.exe (PID: 5548) - 4.05% | 155451392% | 
notepad++.exe (PID: 14764) - 0.93% | 66617344% | 
Code.exe (PID: 4344) - 0.93% | 147193856% | 
Code.exe (PID: 12300) - 0.31% | 104873984% | 
explorer.exe (PID: 11268) - 0.31% | 267792384%"
2025-04-07 21:19:12,14.11,74.63,95.28,"
Code.exe (PID: 15464) - 3.43% | 281063424% | 
Taskmgr.exe (PID: 5548) - 3.12% | 155451392% | 
Code.exe (PID: 12396) - 2.18% | 141676544% | 
Code.exe (PID: 12300) - 0.94% | 104984576% | 
Code.exe (PID: 4344) - 0.94% | 147214336%"
2025-04-07 21:19:17,13.00,74.63,95.28,"
Code.exe (PID: 15464) - 5.60% | 281559040% | 
Taskmgr.exe (PID: 5548) - 4.05% | 155451392% | 
Code.exe (PID: 12396) - 1.56% | 143372288% | 
Code.exe (PID: 12300) - 0.93% | 104960000% | 
Code.exe (PID: 12028) - 0.31% | 71249920%"
2025-04-07 21:23:11,53.08,75.65,95.28,"
Visualizador-Metricas-Sistema.exe (PID: 13328) - 57.14% | 18056.00% | 
chrome.exe (PID: 3632) - 44.44% | 338708.00% | 
chrome.exe (PID: 5224) - 0.00% | 58964.00% | 
AsusSoftwareManagerAgent.exe (PID: 15920) - 0.00% | 14528.00% | 
svchost.exe (PID: 5568) - 0.00% | 6928.00%"
2025-04-07 21:23:16,11.08,75.34,95.28,"
Taskmgr.exe (PID: 5548) - 6.23% | 152112.00% | 
Code.exe (PID: 15464) - 1.56% | 278268.00% | 
Code.exe (PID: 11504) - 0.62% | 61652.00% | 
Code.exe (PID: 12396) - 0.62% | 149720.00% | 
Code.exe (PID: 4344) - 0.62% | 144244.00%"
2025-04-07 21:23:21,11.53,75.13,95.28,"
Taskmgr.exe (PID: 5548) - 7.47% | 152112.00% | 
Code.exe (PID: 11504) - 1.25% | 61672.00% | 
Code.exe (PID: 15464) - 0.62% | 279740.00% | 
chrome.exe (PID: 14824) - 0.31% | 199588.00% | 
chrome.exe (PID: 3632) - 0.31% | 338332.00%"
2025-04-07 21:23:26,18.49,75.55,95.28,"
Taskmgr.exe (PID: 5548) - 5.61% | 152112.00% | 
explorer.exe (PID: 11268) - 3.11% | 263848.00% | 
Code.exe (PID: 15464) - 2.49% | 279816.00% | 
Code.exe (PID: 12396) - 2.18% | 142136.00% | 
chrome.exe (PID: 14824) - 0.93% | 200052.00%"
2025-04-07 21:23:31,10.18,75.60,95.28,"
Taskmgr.exe (PID: 5548) - 5.28% | 152112.00% | 
chrome.exe (PID: 3632) - 1.86% | 338532.00% | 
chrome.exe (PID: 14824) - 1.86% | 200424.00% | 
chrome.exe (PID: 10672) - 1.24% | 240012.00% | 
chrome.exe (PID: 5236) - 0.31% | 73708.00%"
2025-04-07 21:23:36,19.28,75.62,95.28,"
chrome.exe (PID: 14824) - 11.53% | 205440.00% | 
Taskmgr.exe (PID: 5548) - 5.61% | 152112.00% | 
chrome.exe (PID: 3632) - 4.98% | 338700.00% | 
chrome.exe (PID: 5236) - 0.93% | 73780.00% | 
ctfmon.exe (PID: 2236) - 0.93% | 28840.00%"
2025-04-07 21:23:41,11.89,74.72,95.28,"
chrome.exe (PID: 14824) - 4.97% | 205112.00% | 
Taskmgr.exe (PID: 5548) - 4.35% | 152112.00% | 
chrome.exe (PID: 3632) - 2.18% | 338700.00% | 
ctfmon.exe (PID: 2236) - 1.25% | 28840.00% | 
chrome.exe (PID: 5236) - 0.62% | 74064.00%"
2025-04-07 21:23:46,28.48,75.01,95.28,"
chrome.exe (PID: 14824) - 12.45% | 207048.00% | 
Code.exe (PID: 15464) - 10.87% | 273328.00% | 
chrome.exe (PID: 3632) - 6.52% | 338240.00% | 
Taskmgr.exe (PID: 5548) - 5.60% | 152112.00% | 
chrome.exe (PID: 10672) - 4.97% | 220352.00%"
2025-04-07 21:24:46,54.39,74.77,95.28,"
Visualizador-Metricas-Sistema.exe (PID: 14612) - 150.00% | 18140.00 MB | 
Registry (PID: 104) - 0.00% | 27432.00 MB | 
cargo.exe (PID: 4436) - 0.00% | 10316.00 MB | 
chrome.exe (PID: 9376) - 0.00% | 8164.00 MB | 
unsecapp.exe (PID: 11832) - 0.00% | 8512.00 MB"
2025-04-07 21:24:51,10.37,74.73,95.28,"
Taskmgr.exe (PID: 5548) - 6.54% | 152116.00 MB | 
Code.exe (PID: 15464) - 2.49% | 276432.00 MB | 
Code.exe (PID: 4344) - 0.62% | 144456.00 MB | 
Code.exe (PID: 12300) - 0.31% | 102952.00 MB | 
Code.exe (PID: 12396) - 0.31% | 166364.00 MB"
2025-04-07 21:24:56,17.17,75.04,95.28,"
Taskmgr.exe (PID: 5548) - 4.99% | 152116.00 MB | 
explorer.exe (PID: 11268) - 3.74% | 264216.00 MB | 
Code.exe (PID: 15464) - 3.12% | 277556.00 MB | 
Code.exe (PID: 12396) - 2.49% | 156016.00 MB | 
Code.exe (PID: 12300) - 1.56% | 103000.00 MB"
