timestamp,cpu,memory,disk,top5_processes
2025-04-08 14:47:26,4.18,82.69,95.33,"
Visualizador-Metricas-Sistema.exe (PID: 16156) - 1.54% | 18.24 MB | 
chrome.exe (PID: 5236) - 1.54% | 71.71 MB | 
svchost.exe (PID: 4400) - 0.00% | 7.74 MB | 
smartscreen.exe (PID: 10548) - 0.00% | 10.75 MB | 
svchost.exe (PID: 1892) - 0.00% | 10.50 MB"
2025-04-08 14:47:27,4.00,82.69,95.33,"
WindowsTerminal.exe (PID: 13056) - 1.54% | 76.26 MB | 
Code.exe (PID: 12028) - 1.54% | 66.66 MB | 
svchost.exe (PID: 4400) - 0.00% | 7.74 MB | 
smartscreen.exe (PID: 10548) - 0.00% | 10.75 MB | 
svchost.exe (PID: 1892) - 0.00% | 10.50 MB"
2025-04-08 14:47:28,5.66,82.66,95.33,"
Visualizador-Metricas-Sistema.exe (PID: 16156) - 1.52% | 18.24 MB | 
WindowsTerminal.exe (PID: 13056) - 1.52% | 76.26 MB | 
svchost.exe (PID: 4400) - 0.00% | 7.74 MB | 
smartscreen.exe (PID: 10548) - 0.00% | 10.75 MB | 
svchost.exe (PID: 1892) - 0.00% | 10.50 MB"
2025-04-08 14:47:29,6.72,82.47,95.33,"
chrome.exe (PID: 17684) - 4.62% | 74.21 MB | 
Visualizador-Metricas-Sistema.exe (PID: 16156) - 1.54% | 18.23 MB | 
WindowsTerminal.exe (PID: 13056) - 1.54% | 76.26 MB | 
chrome.exe (PID: 3632) - 1.54% | 300.98 MB | 
svchost.exe (PID: 4400) - 0.00% | 7.74 MB"
2025-04-08 14:47:30,5.33,82.53,95.33,"
Code.exe (PID: 12028) - 1.54% | 66.63 MB | 
svchost.exe (PID: 4400) - 0.00% | 7.74 MB | 
smartscreen.exe (PID: 10548) - 0.00% | 10.75 MB | 
svchost.exe (PID: 1892) - 0.00% | 10.50 MB | 
svchost.exe (PID: 3852) - 0.00% | 10.33 MB"
2025-04-08 14:47:31,4.03,82.52,95.33,"
explorer.exe (PID: 11268) - 1.54% | 260.49 MB | 
Visualizador-Metricas-Sistema.exe (PID: 16156) - 1.53% | 18.23 MB | 
svchost.exe (PID: 4400) - 0.00% | 7.74 MB | 
smartscreen.exe (PID: 10548) - 0.00% | 10.75 MB | 
svchost.exe (PID: 1892) - 0.00% | 10.50 MB"
2025-04-08 14:47:32,4.55,82.50,95.33,"
svchost.exe (PID: 4400) - 0.00% | 7.74 MB | 
smartscreen.exe (PID: 10548) - 0.00% | 10.75 MB | 
svchost.exe (PID: 1892) - 0.00% | 10.50 MB | 
svchost.exe (PID: 3852) - 0.00% | 10.33 MB | 
svchost.exe (PID: 2988) - 0.00% | 8.19 MB"
2025-04-08 14:47:33,5.37,82.49,95.33,"
Code.exe (PID: 12300) - 3.08% | 111.08 MB | 
svchost.exe (PID: 4400) - 0.00% | 7.74 MB | 
smartscreen.exe (PID: 10548) - 0.00% | 10.75 MB | 
svchost.exe (PID: 1892) - 0.00% | 10.50 MB | 
svchost.exe (PID: 3852) - 0.00% | 10.33 MB"
2025-04-08 14:47:34,4.07,82.46,95.33,"
Visualizador-Metricas-Sistema.exe (PID: 16156) - 1.54% | 18.23 MB | 
svchost.exe (PID: 4400) - 0.00% | 7.74 MB | 
smartscreen.exe (PID: 10548) - 0.00% | 10.75 MB | 
svchost.exe (PID: 1892) - 0.00% | 10.50 MB | 
svchost.exe (PID: 3852) - 0.00% | 10.33 MB"
2025-04-08 14:47:35,3.92,82.45,95.33,"
Visualizador-Metricas-Sistema.exe (PID: 16156) - 4.58% | 18.23 MB | 
svchost.exe (PID: 4400) - 0.00% | 7.74 MB | 
smartscreen.exe (PID: 10548) - 0.00% | 10.75 MB | 
svchost.exe (PID: 1892) - 0.00% | 10.50 MB | 
svchost.exe (PID: 3852) - 0.00% | 10.33 MB"
2025-04-08 14:47:36,6.41,82.43,95.33,"
notepad++.exe (PID: 14764) - 1.52% | 49.67 MB | 
svchost.exe (PID: 4400) - 0.00% | 7.74 MB | 
smartscreen.exe (PID: 10548) - 0.00% | 10.75 MB | 
svchost.exe (PID: 1892) - 0.00% | 10.50 MB | 
svchost.exe (PID: 3852) - 0.00% | 10.33 MB"
2025-04-08 14:47:37,3.97,82.42,95.33,"
Visualizador-Metricas-Sistema.exe (PID: 16156) - 1.54% | 18.23 MB | 
svchost.exe (PID: 4400) - 0.00% | 7.74 MB | 
smartscreen.exe (PID: 10548) - 0.00% | 10.75 MB | 
svchost.exe (PID: 1892) - 0.00% | 10.50 MB | 
svchost.exe (PID: 3852) - 0.00% | 10.33 MB"
2025-04-08 14:47:38,4.08,82.40,95.33,"
svchost.exe (PID: 4400) - 0.00% | 7.72 MB | 
smartscreen.exe (PID: 10548) - 0.00% | 10.75 MB | 
svchost.exe (PID: 1892) - 0.00% | 10.50 MB | 
svchost.exe (PID: 3852) - 0.00% | 10.33 MB | 
svchost.exe (PID: 2988) - 0.00% | 8.19 MB"
2025-04-08 14:47:39,3.83,82.39,95.33,"
Visualizador-Metricas-Sistema.exe (PID: 16156) - 4.56% | 18.23 MB | 
svchost.exe (PID: 4400) - 0.00% | 7.72 MB | 
smartscreen.exe (PID: 10548) - 0.00% | 10.75 MB | 
svchost.exe (PID: 1892) - 0.00% | 10.50 MB | 
svchost.exe (PID: 3852) - 0.00% | 10.33 MB"
2025-04-08 14:47:40,14.14,82.41,95.33,"
chrome.exe (PID: 11352) - 18.25% | 146.56 MB | 
Visualizador-Metricas-Sistema.exe (PID: 16156) - 1.54% | 18.23 MB | 
svchost.exe (PID: 4400) - 0.00% | 7.72 MB | 
smartscreen.exe (PID: 10548) - 0.00% | 10.75 MB | 
svchost.exe (PID: 1892) - 0.00% | 10.50 MB"
2025-04-08 14:47:41,34.38,82.18,95.33,"
chrome.exe (PID: 11352) - 16.86% | 146.05 MB | 
chrome.exe (PID: 5236) - 1.53% | 71.68 MB | 
svchost.exe (PID: 4400) - 0.00% | 7.72 MB | 
smartscreen.exe (PID: 10548) - 0.00% | 10.75 MB | 
svchost.exe (PID: 1892) - 0.00% | 10.50 MB"
2025-04-08 14:47:42,10.08,82.19,95.33,"
Visualizador-Metricas-Sistema.exe (PID: 16156) - 1.54% | 18.23 MB | 
WindowsTerminal.exe (PID: 13056) - 1.54% | 76.26 MB | 
svchost.exe (PID: 4400) - 0.00% | 7.72 MB | 
smartscreen.exe (PID: 10548) - 0.00% | 10.75 MB | 
svchost.exe (PID: 1892) - 0.00% | 10.50 MB"
2025-04-08 14:47:43,5.03,82.20,95.33,"
Visualizador-Metricas-Sistema.exe (PID: 16156) - 1.54% | 18.23 MB | 
svchost.exe (PID: 4400) - 0.00% | 7.72 MB | 
smartscreen.exe (PID: 10548) - 0.00% | 10.75 MB | 
svchost.exe (PID: 1892) - 0.00% | 10.50 MB | 
svchost.exe (PID: 3852) - 0.00% | 10.33 MB"
